1	5.5
2	6.
3	6.5
4	7.
5	7.5
6	8.
7	8.5
8	9.
9	9.5
10	10.
11	10.5
12	11.
13	11.5
14	12.
15	12.5
16	13.
17	13.5
18	14.
19	14.5
20	15.
21	15.5
22	16.
23	16.5
24	17.
25	17.5
26	18.
27	18.5
28	19.
29	19.5
30	20.
31	20.5
32	21.
33	21.5
34	22.
35	22.5
36	23.
37	23.5
38	24.
39	24.5
40	25.
41	25.5
42	26.
43	26.5
44	27.
45	27.5
46	28.
47	28.5
48	29.
49	29.5
50	30.
51	30.5
52	31.
53	31.5
54	32.
55	32.5
56	33.
57	33.5
58	34.
59	34.5
60	35.
61	35.5
62	36.
63	36.5
64	37.
65	37.5
66	38.
67	38.5
68	39.
69	39.5
70	40.
71	40.5
72	41.
73	41.5
74	42.
75	42.5
76	43.
77	43.5
78	44.
79	44.5
80	45.
81	45.5
82	46.
83	46.5
84	47.
85	47.5
86	48.
87	48.5
88	49.
89	49.5
90	50.
91	50.5
92	51.
93	51.5
94	52.
95	52.5
96	53.
97	53.5
98	54.
99	54.5
100	55.
101	55.5
102	56.
103	56.5
104	57.
105	57.5
106	58.
107	58.5
108	59.
109	59.5
110	60.
111	60.5
112	61.
113	61.5
114	62.
115	62.5
116	63.
117	63.5
118	64.
119	64.5
120	65.
121	65.5
122	66.
123	66.5
124	67.
125	67.5
126	68.
127	68.5
128	69.
129	69.5
130	70.
131	70.5
132	71.
133	71.5
134	72.
135	72.5
136	73.
137	73.5
138	74.
139	74.5
140	75.
